500,0.029725,0.014178,0.003872,0.001101,0.000092
10,0.000012,0.000009,0.000023,0.000025,0.000002
10,0.000036,0.000028,0.000073,0.000029,0.000006
10,0.000034,0.000024,0.000065,0.000031,0.000004
10,0.000028,0.000023,0.000060,0.000024,0.000003
0,0.000004,0.000005,0.000002,0.000003,0.000002
1,0.000007,0.000007,0.000003,0.000003,0.000003
2,0.000008,0.000007,0.000012,0.000008,0.000003
3,0.000011,0.000009,0.000017,0.000009,0.000003
4,0.000010,0.000010,0.000021,0.000011,0.000002
5,0.000015,0.000012,0.000030,0.000011,0.000003
6,0.000015,0.000014,0.000032,0.000014,0.000003
7,0.000021,0.000016,0.000042,0.000020,0.000004
8,0.000025,0.000018,0.000044,0.000023,0.000004
9,0.000040,0.000024,0.000062,0.000024,0.000007
10,0.000031,0.000022,0.000057,0.000025,0.000005
11,0.000034,0.000026,0.000062,0.000024,0.000004
12,0.000054,0.000027,0.000069,0.000025,0.000004
13,0.000042,0.000030,0.000127,0.000064,0.000009
14,0.000049,0.000033,0.000085,0.000032,0.000005
15,0.000053,0.000036,0.000121,0.000036,0.000005
16,0.000062,0.000040,0.000094,0.000042,0.000004
17,0.000063,0.000043,0.000105,0.000044,0.000006
18,0.000071,0.000046,0.000206,0.000043,0.000005
19,0.000076,0.000050,0.000107,0.000047,0.000005
20,0.000083,0.000053,0.000124,0.000044,0.000005
21,0.000098,0.000057,0.000137,0.000821,0.000005
22,0.000101,0.000062,0.000136,0.000054,0.000006
23,0.000108,0.000065,0.000146,0.000065,0.000006
24,0.000117,0.000074,0.000148,0.000051,0.000006
25,0.000133,0.000075,0.000159,0.000061,0.000007
26,0.000143,0.000078,0.000173,0.000063,0.000006
27,0.000143,0.000083,0.000179,0.000064,0.000006
28,0.000154,0.000089,0.000181,0.000062,0.000006
29,0.000153,0.000094,0.000562,0.000066,0.000007
30,0.000172,0.000098,0.000191,0.000066,0.000007
31,0.000181,0.000105,0.000199,0.000068,0.000007
32,0.000198,0.000111,0.000935,0.000082,0.000010
33,0.000212,0.000116,0.000217,0.000076,0.000008
34,0.000203,0.000123,0.000225,0.000079,0.000016
35,0.000405,0.000208,0.000230,0.000092,0.000008
36,0.000223,0.000132,0.000243,0.000082,0.000008
37,0.000237,0.000139,0.000240,0.000081,0.000008
38,0.000264,0.000649,0.000250,0.000084,0.000009
39,0.000281,0.000151,0.000258,0.000082,0.000008
40,0.000299,0.000158,0.000299,0.000099,0.000009
41,0.000305,0.000164,0.000587,0.000093,0.000009
42,0.000316,0.000171,0.000281,0.000092,0.000009
43,0.000346,0.000179,0.000293,0.000090,0.000009
44,0.000341,0.000185,0.000304,0.000111,0.000010
45,0.000373,0.000193,0.000316,0.000100,0.000010
46,0.000367,0.000199,0.000309,0.000104,0.000010
47,0.000375,0.000218,0.000947,0.000115,0.000010
48,0.000418,0.000214,0.000320,0.000113,0.000010
49,0.000411,0.000222,0.000337,0.000110,0.000011
50,0.000442,0.000231,0.000688,0.000133,0.000014
51,0.000447,0.000237,0.000350,0.000122,0.000011
52,0.000495,0.000246,0.000358,0.000126,0.000011
53,0.000552,0.000255,0.000426,0.000135,0.000012
54,0.000520,0.000263,0.000378,0.000136,0.000012
55,0.000617,0.000434,0.000374,0.000141,0.000012
56,0.000509,0.000281,0.000392,0.000128,0.000012
57,0.001184,0.000725,0.000763,0.000172,0.000013
58,0.000598,0.000306,0.000407,0.000163,0.000013
59,0.000584,0.000310,0.000437,0.000158,0.000019
60,0.000639,0.000317,0.000433,0.000134,0.000013
61,0.000700,0.000327,0.000446,0.000161,0.000013
62,0.000690,0.000339,0.000445,0.000142,0.000014
63,0.000702,0.000346,0.000456,0.000135,0.000014
64,0.000700,0.000358,0.000449,0.000140,0.000014
65,0.000713,0.001112,0.000460,0.000151,0.000015
66,0.000956,0.000377,0.000572,0.000250,0.000015
67,0.000758,0.000389,0.000484,0.000162,0.000015
68,0.000812,0.000397,0.000509,0.000160,0.000016
69,0.000879,0.000407,0.000507,0.000181,0.000018
70,0.000849,0.000425,0.000534,0.000182,0.000016
71,0.000849,0.000429,0.000731,0.000179,0.000017
72,0.000881,0.000439,0.000546,0.000160,0.000017
73,0.001052,0.000480,0.000587,0.000195,0.000016
74,0.000894,0.000462,0.000745,0.000186,0.000017
75,0.000950,0.000473,0.000557,0.000189,0.000017
76,0.001307,0.000638,0.000692,0.000235,0.000022
77,0.001662,0.001497,0.000945,0.000296,0.000029
78,0.002852,0.000865,0.000978,0.000357,0.000028
79,0.001906,0.000869,0.001072,0.000796,0.000031
80,0.001760,0.000897,0.000998,0.000346,0.000029
81,0.001649,0.000818,0.000905,0.000273,0.000028
82,0.003202,0.001881,0.001840,0.000686,0.000036
83,0.001797,0.000895,0.000948,0.000302,0.000029
84,0.002165,0.000870,0.000939,0.000302,0.000028
85,0.001745,0.001105,0.000966,0.000597,0.000028
86,0.001892,0.000910,0.001144,0.000369,0.000029
87,0.001815,0.000937,0.000972,0.000378,0.000030
88,0.001951,0.000954,0.000990,0.000532,0.000030
89,0.002193,0.001270,0.001053,0.000338,0.000030
90,0.002031,0.000990,0.001053,0.000377,0.000030
91,0.002766,0.001017,0.001046,0.000340,0.000032
92,0.002180,0.001032,0.001083,0.000665,0.000046
93,0.002068,0.001055,0.001080,0.000335,0.000031
94,0.003447,0.001194,0.001252,0.000373,0.000035
95,0.002848,0.001223,0.001217,0.000385,0.000036
96,0.002477,0.001438,0.001229,0.000406,0.000036
97,0.002344,0.001137,0.001297,0.000357,0.000033
98,0.002345,0.001157,0.001128,0.000396,0.000032
99,0.002417,0.001191,0.001136,0.000338,0.000033
100,0.002433,0.001211,0.001195,0.000382,0.000043
101,0.002969,0.001237,0.001158,0.000394,0.000034
102,0.002602,0.001940,0.001258,0.000420,0.000033
103,0.002704,0.001269,0.002131,0.000351,0.000035
104,0.003216,0.001313,0.001212,0.000392,0.000242
105,0.002690,0.001321,0.001227,0.000389,0.000035
106,0.002765,0.001346,0.001290,0.000441,0.000036
107,0.002773,0.001376,0.001250,0.000441,0.000036
108,0.002884,0.001396,0.001268,0.000412,0.000036
109,0.002986,0.001414,0.001284,0.000425,0.000036
110,0.002977,0.001436,0.001314,0.000501,0.000039
111,0.003125,0.001461,0.001348,0.000431,0.000037
112,0.002723,0.001348,0.001217,0.000409,0.000034
113,0.003003,0.001375,0.001219,0.000397,0.000035
114,0.006941,0.001395,0.001241,0.000376,0.000036
115,0.002985,0.001421,0.001255,0.000395,0.000035
116,0.002969,0.001449,0.001253,0.000376,0.000036
117,0.004766,0.002967,0.002273,0.000770,0.000051
118,0.003097,0.001488,0.001287,0.000438,0.000036
119,0.003208,0.001517,0.001289,0.000422,0.000037
120,0.003160,0.001534,0.001336,0.000429,0.000038
121,0.003708,0.001722,0.001345,0.000436,0.000041
122,0.003579,0.001595,0.001330,0.000441,0.000038
123,0.003794,0.001609,0.001342,0.000410,0.000046
124,0.003691,0.001639,0.001342,0.000461,0.000039
125,0.003996,0.001672,0.001341,0.000470,0.000040
126,0.004218,0.001886,0.001506,0.000511,0.000043
127,0.004076,0.001907,0.001520,0.000540,0.000043
128,0.004486,0.004088,0.003009,0.000477,0.000045
129,0.004254,0.002554,0.001588,0.000545,0.000059
130,0.004089,0.001988,0.001561,0.000488,0.000045
131,0.004455,0.002017,0.001570,0.000541,0.000046
132,0.004164,0.002049,0.001615,0.002051,0.000065
133,0.004583,0.002099,0.001642,0.000500,0.000046
134,0.004371,0.002102,0.001555,0.001148,0.000043
135,0.004540,0.002136,0.001652,0.000926,0.000048
136,0.004589,0.002169,0.001659,0.000534,0.000048
137,0.004310,0.002032,0.001616,0.000485,0.000044
138,0.004721,0.003141,0.001689,0.000564,0.000048
139,0.004869,0.002274,0.001725,0.000542,0.000064
140,0.004776,0.002075,0.001561,0.001012,0.000046
141,0.005224,0.001649,0.000767,0.000291,0.000048
142,0.003317,0.001562,0.001615,0.000643,0.000048
143,0.003432,0.001591,0.001187,0.000412,0.000033
144,0.003486,0.001678,0.001540,0.000365,0.000034
145,0.004859,0.002223,0.002358,0.000528,0.000046
146,0.004951,0.002916,0.001637,0.000529,0.000060
147,0.005115,0.002293,0.001666,0.000519,0.000047
148,0.005698,0.002540,0.002276,0.000605,0.000052
149,0.005094,0.002337,0.001691,0.000484,0.000047
150,0.005248,0.002368,0.001729,0.000584,0.000049
151,0.005159,0.002398,0.001696,0.000522,0.000047
152,0.005340,0.002433,0.001777,0.001091,0.000061
153,0.005229,0.002512,0.002502,0.000591,0.000049
154,0.006121,0.002735,0.001923,0.000588,0.000053
155,0.005451,0.002523,0.001736,0.000672,0.000050
156,0.005681,0.001960,0.002577,0.000531,0.000036
157,0.004022,0.001900,0.001346,0.000422,0.000037
158,0.004306,0.001917,0.001385,0.000407,0.000038
159,0.005164,0.002456,0.001864,0.000562,0.000047
160,0.005277,0.002476,0.002529,0.000519,0.000048
161,0.005272,0.002953,0.001696,0.000534,0.000047
162,0.005712,0.003494,0.001916,0.000621,0.000051
163,0.005917,0.003314,0.001917,0.000599,0.000054
164,0.006727,0.002831,0.001892,0.000652,0.000053
165,0.006845,0.003118,0.002683,0.000735,0.000052
166,0.005932,0.002978,0.002046,0.000624,0.000054
167,0.006892,0.003086,0.002130,0.000701,0.000058
168,0.006684,0.002935,0.001974,0.001273,0.000061
169,0.006652,0.002965,0.001931,0.000641,0.000053
170,0.006907,0.004094,0.002528,0.000949,0.000054
171,0.007196,0.003038,0.002016,0.000590,0.000067
172,0.006374,0.003069,0.001983,0.000644,0.000054
173,0.005955,0.002913,0.002088,0.000552,0.000050
174,0.006297,0.002968,0.001902,0.000570,0.000051
175,0.006632,0.002905,0.001851,0.000899,0.000052
176,0.006607,0.002936,0.001854,0.000595,0.000051
177,0.006375,0.003235,0.002076,0.000662,0.000126
178,0.007545,0.003285,0.002070,0.000615,0.000058
179,0.007797,0.003040,0.001904,0.000981,0.000060
180,0.007182,0.003938,0.002098,0.000716,0.000059
181,0.007811,0.003379,0.002107,0.000609,0.000059
182,0.007431,0.004210,0.002183,0.000625,0.000060
183,0.010240,0.004649,0.002455,0.000772,0.000063
184,0.008378,0.003838,0.002376,0.001352,0.000066
185,0.008058,0.003881,0.002431,0.000811,0.000064
186,0.007784,0.004978,0.002397,0.000813,0.000065
187,0.008035,0.003595,0.002246,0.000813,0.000060
188,0.007758,0.003649,0.002216,0.000718,0.000060
189,0.007947,0.003890,0.002225,0.000675,0.000062
190,0.008295,0.004009,0.002276,0.000766,0.000072
191,0.007776,0.003760,0.002244,0.000702,0.000062
192,0.010034,0.003947,0.002317,0.000718,0.000065
193,0.009362,0.004203,0.002550,0.000732,0.000097
194,0.010023,0.004050,0.002309,0.000728,0.000066
195,0.008408,0.004678,0.002336,0.000758,0.000063
196,0.009301,0.003947,0.003092,0.000798,0.000064
197,0.008729,0.003970,0.002353,0.000694,0.000063
198,0.008913,0.004047,0.002351,0.000729,0.000103
199,0.008204,0.003873,0.003007,0.000727,0.000064
200,0.009156,0.004090,0.002362,0.000881,0.000089
201,0.009023,0.004136,0.002375,0.000796,0.000066
202,0.009634,0.004198,0.002453,0.000722,0.000065
203,0.008937,0.004526,0.003037,0.000758,0.000065
204,0.008892,0.003897,0.002232,0.000688,0.000060
205,0.016412,0.007830,0.002727,0.000836,0.000087
206,0.010723,0.004766,0.002731,0.000860,0.000088
207,0.009811,0.004373,0.002464,0.000747,0.000067
208,0.010855,0.004654,0.002480,0.000872,0.000067
209,0.010271,0.004456,0.002477,0.000795,0.000076
210,0.009147,0.004768,0.002302,0.000690,0.000062
211,0.010096,0.004538,0.003279,0.000760,0.000069
212,0.009541,0.004401,0.002328,0.000717,0.000067
213,0.009196,0.005378,0.002562,0.000848,0.000069
214,0.010378,0.005192,0.002584,0.000819,0.000069
215,0.007790,0.003466,0.001903,0.001521,0.000071
216,0.011621,0.003483,0.001933,0.000654,0.000053
217,0.009836,0.005478,0.002426,0.000822,0.000063
218,0.009822,0.004427,0.002944,0.000806,0.000066
219,0.010952,0.004869,0.002903,0.000912,0.000072
220,0.011007,0.004907,0.003434,0.000839,0.000071
221,0.010954,0.004957,0.003464,0.000812,0.000071
222,0.010815,0.005244,0.002475,0.000718,0.000067
223,0.010904,0.004735,0.003040,0.000701,0.000067
224,0.011751,0.004664,0.003085,0.000871,0.000069
225,0.011308,0.004911,0.002979,0.000857,0.000068
226,0.012747,0.006467,0.003037,0.001041,0.000081
227,0.012892,0.005795,0.003857,0.000795,0.000085
228,0.011686,0.006077,0.002745,0.000888,0.000088
229,0.011857,0.005348,0.002819,0.000956,0.000075
230,0.012092,0.005364,0.002660,0.000760,0.000069
231,0.010765,0.005474,0.002601,0.000780,0.000070
232,0.011241,0.005443,0.002869,0.000872,0.000080
233,0.012039,0.005867,0.002621,0.000819,0.000101
234,0.012479,0.005541,0.002883,0.000874,0.000081
235,0.012396,0.006000,0.004623,0.000903,0.000087
236,0.012203,0.006442,0.002922,0.000904,0.000078
237,0.012796,0.005684,0.002905,0.000879,0.000090
238,0.012869,0.005712,0.002913,0.000905,0.000079
239,0.013325,0.005766,0.002931,0.001601,0.000086
240,0.013107,0.005820,0.002941,0.000911,0.000080
241,0.013130,0.005893,0.002970,0.000875,0.000078
242,0.013432,0.005912,0.002851,0.000913,0.000072
243,0.011505,0.006134,0.003079,0.000924,0.000090
244,0.013832,0.005993,0.002994,0.000880,0.000073
245,0.016992,0.007289,0.002809,0.000892,0.000072
246,0.012330,0.005795,0.003070,0.000949,0.000119
247,0.015248,0.006348,0.003046,0.000955,0.000081
248,0.013837,0.006187,0.003135,0.001543,0.000095
249,0.012455,0.005718,0.002826,0.001317,0.000077
250,0.013007,0.005813,0.002847,0.000864,0.000075
251,0.012742,0.005860,0.002849,0.000907,0.000075
252,0.012260,0.006634,0.002897,0.000912,0.000110
253,0.012716,0.006551,0.002920,0.000903,0.000090
254,0.012938,0.006667,0.002878,0.000894,0.000077
255,0.013228,0.006498,0.002941,0.000923,0.000098
256,0.014212,0.006657,0.002950,0.000891,0.000094
257,0.015246,0.007561,0.003382,0.000991,0.000085
258,0.015654,0.006718,0.003231,0.001093,0.000155
259,0.015194,0.006849,0.003921,0.001129,0.000092
260,0.013753,0.006798,0.002990,0.000975,0.000078
261,0.014912,0.007625,0.003010,0.000894,0.000092
262,0.014495,0.006982,0.003051,0.000892,0.000080
263,0.014556,0.006983,0.003036,0.000974,0.000081
264,0.015869,0.007364,0.003319,0.001111,0.000089
265,0.014120,0.005360,0.002457,0.000780,0.000066
266,0.011402,0.005823,0.002534,0.000829,0.000066
267,0.015251,0.007243,0.004146,0.001148,0.000093
268,0.016573,0.007765,0.003394,0.001036,0.000095
269,0.015394,0.007391,0.003164,0.001027,0.000084
270,0.015053,0.006999,0.003128,0.000984,0.000084
271,0.015273,0.007444,0.003185,0.000920,0.000096
272,0.015915,0.007327,0.003160,0.001144,0.000085
273,0.017068,0.008210,0.003620,0.001171,0.000093
274,0.017091,0.007727,0.002653,0.000783,0.000071
275,0.012461,0.006139,0.002636,0.000771,0.000068
276,0.012643,0.005735,0.003328,0.000781,0.000068
277,0.017332,0.008658,0.003536,0.001074,0.000094
278,0.017670,0.007872,0.003237,0.001798,0.000096
279,0.017968,0.008288,0.003317,0.001001,0.000090
280,0.017363,0.007648,0.003290,0.001163,0.000087
281,0.016395,0.008143,0.003331,0.001107,0.000089
282,0.016336,0.007985,0.003302,0.001004,0.000087
283,0.016828,0.007564,0.003320,0.001087,0.000672
284,0.013375,0.006109,0.002681,0.001247,0.000071
285,0.013436,0.006168,0.002742,0.000868,0.000072
286,0.014670,0.008024,0.004011,0.001116,0.000097
287,0.018595,0.008079,0.003382,0.001080,0.000774
288,0.022751,0.009481,0.003676,0.001155,0.000109
289,0.019082,0.009364,0.003946,0.001175,0.000098
290,0.018838,0.007998,0.003435,0.002070,0.000092
291,0.017278,0.008669,0.003449,0.001198,0.000090
292,0.017675,0.008213,0.003450,0.001216,0.000089
293,0.009793,0.005260,0.002303,0.000830,0.000065
294,0.014962,0.006626,0.003351,0.000879,0.000075
295,0.014431,0.006636,0.002792,0.000831,0.000072
296,0.019819,0.009076,0.004572,0.001157,0.000094
297,0.019485,0.009167,0.003779,0.001347,0.000107
298,0.023191,0.009696,0.003903,0.001230,0.000101
299,0.018888,0.009171,0.004066,0.001175,0.000105
300,0.020000,0.008751,0.003619,0.001045,0.000093
301,0.018058,0.009575,0.004501,0.002208,0.000101
302,0.018890,0.008729,0.004582,0.001287,0.000095
303,0.019221,0.008803,0.003614,0.001100,0.000589
304,0.019549,0.009311,0.003623,0.001072,0.000095
305,0.019079,0.009566,0.003687,0.001073,0.000095
306,0.021072,0.009779,0.004939,0.001329,0.000109
307,0.021539,0.009732,0.004496,0.001282,0.000104
308,0.020519,0.009116,0.003668,0.002031,0.000098
309,0.020062,0.009736,0.003685,0.001140,0.000097
310,0.009635,0.004610,0.002414,0.000777,0.000058
311,0.016600,0.007431,0.003051,0.001363,0.000087
312,0.020309,0.009859,0.003733,0.001168,0.000097
313,0.021136,0.009891,0.003780,0.001173,0.000097
314,0.019916,0.010546,0.003947,0.001194,0.000107
315,0.020342,0.010249,0.003815,0.001166,0.000098
316,0.020396,0.010263,0.003797,0.001158,0.000099
317,0.020446,0.009958,0.003834,0.001275,0.000098
318,0.032617,0.011872,0.005423,0.001494,0.000124
319,0.024291,0.011100,0.003827,0.001146,0.000100
320,0.021276,0.010498,0.003898,0.001194,0.000101
321,0.021375,0.010696,0.003856,0.001264,0.000101
322,0.023357,0.010910,0.003867,0.001221,0.000112
323,0.022125,0.010733,0.003908,0.001156,0.000107
324,0.022651,0.010693,0.003911,0.001283,0.000102
325,0.022086,0.010928,0.003994,0.001266,0.000102
326,0.010516,0.005244,0.001982,0.000661,0.000052
327,0.021085,0.009142,0.003173,0.000972,0.000087
328,0.018000,0.009353,0.003966,0.001359,0.000136
329,0.027470,0.010489,0.004699,0.001345,0.000103
330,0.023238,0.011160,0.004005,0.001251,0.000104
